Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,County Orig,Year,Layoff/Closure clean,Population,City 2,Company_harmonizer_cleaned,Company_harmonizer_score,Company_harmonizer_id,Company_harmonizer_standardized
04/23/2020,03/20/2020,05/01/2020,AMC Burbank 16,Burbank,Los Angeles County,41.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,burbank,AMC BURBANK 16,16.799999999952,80,AMC Burbank 16
04/23/2020,03/20/2020,05/04/2020,AMC Century City 15,Los Angeles,Los Angeles County,46.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,los angeles,AMC CENTURY CITY 15,48.97959183668471,81,AMC Century City 15
04/23/2020,03/20/2020,05/04/2020,AMC Citywalk Stadium 19,Universal City,Los Angeles County,67.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,universal city,AMC CITYWALK STADIUM 19,49.3737373736875,82,AMC Citywalk Stadium 19
04/23/2020,03/20/2020,05/04/2020,AMC Fullerton 20,Fullerton,Orange County,124.0,Closure Temporary,Orange County,2020,closure temporary,3175692.0,fullerton,AMC FULLERTON 20,36.97297297292301,83,AMC Fullerton 20
04/23/2020,03/20/2020,05/01/2020,AMC Marina DIT 6,Marina Del Rey,Los Angeles County,91.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,marina del rey,AMC MARINA DIT 6,43.99999999995,84,AMC Marina DIT 6
04/23/2020,03/20/2020,05/04/2020,AMC Mercado 20,Santa Clara,Santa Clara County,32.0,Closure Temporary,Santa Clara County,2020,closure temporary,1927852.0,santa clara,AMC MERCADO 20,54.92727272722279,85,AMC Mercado 20
03/23/2020,03/20/2020,05/01/2020,AMC Metreon 16,San Francisco,San Francisco County,64.0,Closure Temporary,San Francisco County,2020,closure temporary,881549.0,san francisco,AMC METREON 16,63.999999999950006,86,AMC Metreon 16
04/23/2020,03/20/2020,05/01/2020,AMC Mission Valley 20,San Diego,San Diego County,48.0,Closure Temporary,San Diego County,2020,closure temporary,3338330.0,san diego,AMC MISSION VALLEY 20,50.91262135917387,87,AMC Mission Valley 20
04/23/2020,03/20/2020,06/01/2020,"AMC Ontario Mills 30 - American Multi-Cinema, Inc.",Ontario,San Bernardino County,146.0,Layoff Temporary,San Bernardino County,2020,layoff temporary,2180085.0,ontario,AMC ONTARIO MILLS 30 AMERICAN MULTICINEMA,46.46808510633355,88,"AMC Ontario Mills 30 - American Multi-Cinema, Inc."
03/23/2020,03/20/2020,05/01/2020,AMC Orange 30,Orange,Orange County,49.0,Closure Temporary,Orange County,2020,closure temporary,3175692.0,orange,AMC ORANGE 30,46.61052631574041,89,AMC Orange 30
04/23/2020,03/20/2020,05/04/2020,AMC Palm Promenade 24,San Diego,San Diego County,55.0,Closure Temporary,San Diego County,2020,closure temporary,3338330.0,san diego,AMC PALM PROMENADE 24,46.49462365586398,90,AMC Palm Promenade 24
04/23/2020,03/20/2020,05/01/2020,AMC Southbay Galleria 16,Redondo Beach,Los Angeles County,42.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,redondo beach,AMC SOUTHBAY GALLERIA 16,40.78048780482832,91,AMC Southbay Galleria 16
03/17/2020,03/17/2020,03/19/2020,AMERICAN KIDS SPORTS CENTER,Bakersfield,Kern County,150.0,Layoff Temporary,Kern County,2020,layoff temporary,900202.0,bakersfield,AMERICAN KIDS SPORTS,35.2702702702226,92,AMERICAN KIDS SPORTS CENTER
03/20/2020,03/17/2020,05/12/2020,AMERICAN POLY-FOAM CO,Hayward,Alameda County,67.0,Layoff Temporary,Alameda County,2020,layoff temporary,1671329.0,hayward,AMERICAN POLYFOAM,57.98275862063967,93,AMERICAN POLY-FOAM CO
04/03/2020,04/03/2020,04/17/2020,"AN San Jose Luxury Imports, Inc dbaMercedes-Benz of Stevens Creek",San Jose,Santa Clara County,62.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,san jose,AN SAN JOSE LUXURY IMPORTS DBAMERCEDESBENZ STEVENS CREEK,27.789473684161774,94,"AN San Jose Luxury Imports, Inc dbaMercedes-Benz of Stevens Creek"
03/25/2020,03/25/2020,09/08/2020,ANDRE-BOUDIN BAKERIES,San Marcos,San Diego County,32.0,Layoff Permanent,San Diego County,2020,layoff permanent,3338330.0,san marcos,ANDREBOUDIN BAKERIES,24.37735849052004,95,ANDRE-BOUDIN BAKERIES
03/25/2020,03/25/2020,05/14/2020,ANDRE-BOUDIN BAKERIES,San Marcos,San Diego County,33.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san marcos,ANDREBOUDIN BAKERIES,99.99999999995,95,ANDRE-BOUDIN BAKERIES
03/23/2020,03/23/2020,04/02/2020,ANTHONY'S FISH GROTTO,La Mesa,San Diego County,61.0,Closure Temporary,San Diego County,2020,closure temporary,3338330.0,la mesa,ANTHONYS FISH GROTTO,33.97058823524416,96,ANTHONY'S FISH GROTTO
09/18/2020,11/16/2020,12/28/2020,APL,Newport Beach,Orange County,7.0,Layoff Permanent,Orange County,2020,layoff permanent,3175692.0,newport beach,APL,14.142857142823468,97,APL
07/06/2020,08/28/2020,07/27/2020,APL America LLC,Newport Beach,Orange County,44.0,Layoff Permanent,Orange County,2020,layoff permanent,3175692.0,newport beach,APL AMERICA,60.13986013981809,98,APL America LLC
11/05/2020,01/05/2021,11/17/2020,APL Logistics (APLL),Redlands,San Bernardino County,65.0,Layoff Permanent,San Bernardino County,2020,layoff permanent,2180085.0,redlands,APL LOGISTICS APLL,39.45679012340808,99,APL Logistics (APLL)
03/30/2020,03/31/2020,04/15/2020,APTOS HOTEL MANAGEMENT LLC,Aptos,Santa Cruz County,65.0,Layoff Temporary,Santa Cruz County,2020,layoff temporary,273213.0,aptos,APTOS HOTEL,31.874999999950195,100,APTOS HOTEL MANAGEMENT LLC
03/28/2020,03/17/2020,04/10/2020,"APmex LLC, DBA Uno Dos Tacos",San Francisco,San Francisco County,38.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,APMEX UNO DOS TACOS,34.29729729725095,101,"APmex LLC, DBA Uno Dos Tacos"
03/27/2020,04/29/2020,04/14/2020,ARYZTA LLC dba Disney Cafe,Anaheim,Orange County,111.0,Closure Temporary,Orange County,2020,closure temporary,3175692.0,anaheim,ARYZTA DISNEY CAFE,36.32432432427524,102,ARYZTA LLC dba Disney Cafe
03/30/2020,03/30/2020,04/11/2020,"ARYZTA, LLC",Santa Ana,Orange County,54.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,santa ana,ARYZTA,64.53900709215281,103,"ARYZTA, LLC"
03/31/2020,03/18/2020,04/16/2020,ARZZ International Inc. dba Schutz,San Francisco,San Francisco County,7.0,Closure Temporary,San Francisco County,2020,closure temporary,881549.0,san francisco,ARZZ SCHUTZ,40.77108433730027,104,ARZZ International Inc. dba Schutz Cali LLC
03/31/2020,03/18/2020,04/16/2020,ARZZ International Inc. dba Schutz Cali LLC,Beverly Hills,Los Angeles County,9.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,beverly hills,ARZZ SCHUTZ CALI,89.50276243088979,104,ARZZ International Inc. dba Schutz Cali LLC
03/31/2020,03/31/2020,05/11/2020,ASM Global,Stockton,San Joaquin County,469.0,Layoff Temporary,San Joaquin County,2020,layoff temporary,762148.0,stockton,ASM,27.540983606512228,105,ASM Global
03/31/2020,03/31/2020,09/19/2020,ASM Global,Stockton,San Joaquin County,483.0,Layoff Temporary,San Joaquin County,2020,layoff temporary,762148.0,stockton,ASM,99.99999999995,105,ASM Global
03/31/2020,03/31/2020,05/09/2020,ASM Global,Stockton,San Joaquin County,469.0,Layoff Temporary,San Joaquin County,2020,layoff temporary,762148.0,stockton,ASM,99.99999999995,105,ASM Global
07/29/2020,07/28/2020,08/03/2020,ASM Global - Moscone Center,San Francisco,San Francisco County,18.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,ASM MOSCONE,60.13986013981809,106,ASM Global - Moscone Center
07/15/2020,07/09/2020,07/24/2020,ASM Global - Oakland,Concord,Contra Costa County,13.0,Layoff Temporary,Contra Costa County,2020,layoff temporary,1153526.0,concord,ASM OAKLAND,61.59999999995072,107,ASM Global - Oakland
04/28/2020,04/28/2020,05/04/2020,ASM Global dba Los Angeles ConventionCenter,Los Angeles,Los Angeles County,90.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,ASM LOS ANGELES CONVENTIONCENTER,38.181818181774794,108,ASM Global dba Los Angeles ConventionCenter
03/31/2020,04/03/2020,05/14/2020,"AST Textile Group, Inc.",Hawthorne,Los Angeles County,43.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,hawthorne,AST TEXTILE,33.97058823524416,109,"AST Textile Group, Inc."
09/21/2020,09/21/2020,09/22/2020,AT&T,El Segundo,Los Angeles County,12.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,el segundo,ATT,46.23655913973523,110,AT&T
02/18/2020,04/20/2020,02/21/2020,AT&T,El Segundo,Los Angeles County,12.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,el segundo,ATT,99.99999999995,110,AT&T
01/24/2019,03/26/2019,01/29/2019,AT&T,El Segundo,Los Angeles County,5.0,Layoff Permanent,Los Angeles,2019,layoff permanent,10039107.0,el segundo,ATT,99.99999999995,110,AT&T
01/20/2020,03/20/2020,01/21/2020,AT&T,El Segundo,Los Angeles County,18.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,el segundo,ATT,99.99999999995,110,AT&T
01/25/2019,03/29/2019,01/29/2019,AT&T,El Segundo,Los Angeles County,70.0,Layoff Permanent,Los Angeles,2019,layoff permanent,10039107.0,el segundo,ATT,99.99999999995,110,AT&T
11/26/2019,01/31/2020,12/02/2019,AT&T,El Segundo,Los Angeles County,75.0,Layoff Permanent,Los Angeles County,2019,layoff permanent,10039107.0,el segundo,ATT,99.99999999995,110,AT&T
01/24/2019,03/26/2019,01/29/2019,AT&T,San Ramon,Contra Costa County,3.0,Layoff Permanent,Contra Costa,2019,layoff permanent,1153526.0,san ramon,ATT,99.99999999995,110,AT&T
01/08/2020,03/10/2020,01/10/2020,AT&T,El Segundo,Los Angeles County,4.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,el segundo,ATT,99.99999999995,110,AT&T
07/23/2020,09/21/2020,07/27/2020,AT&T,El Segundo,Los Angeles County,64.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,el segundo,ATT,99.99999999995,110,AT&T
08/19/2020,10/19/2020,09/08/2020,AT&T,El Segundo,Los Angeles County,11.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,el segundo,ATT,99.99999999995,110,AT&T
08/20/2020,10/19/2020,09/08/2020,AT&T CORP.,San Ramon,Contra Costa County,5.0,Layoff Permanent,Contra Costa County,2020,layoff permanent,1153526.0,san ramon,ATT,99.99999999995,110,AT&T
05/20/2020,06/10/2020,06/06/2020,ATK AudioTek,Valencia,Los Angeles County,49.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,valencia,ATK AUDIOTEK,34.28571428566531,111,ATK AudioTek
07/12/2019,09/27/2019,07/24/2019,AVX Filters Corporation,Sun Valley,Los Angeles County,103.0,Layoff Permanent,Los Angeles County,2019,layoff permanent,10039107.0,sun valley,AVX FILTERS CORPORATION,36.16438356159429,112,AVX Filters Corporation
06/08/2020,06/30/2020,06/16/2020,AXS Group LLC,Los Angeles,Los Angeles County,22.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,AXS,30.66666666662222,113,AXS Group LLC
03/13/2019,04/05/2019,03/20/2019,AbbVie Stemcentrx,South San,San Mateo County,178.0,Layoff Permanent,San Mateo County,2019,layoff permanent,766573.0,south san,ABBVIE STEMCENTRX,17.14285714280816,114,AbbVie Stemcentrx
03/18/2020,03/18/2020,03/19/2020,"Abbey Restaurants and Bars USA-LA, LLCand The Chapel Weho LLC",West Hollywood,Los Angeles County,159.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,west hollywood,ABBEY RESTAURANTS BARS USALA LLCAND CHAPEL WEHO,39.45679012340808,115,"Abbey Restaurants and Bars USA-LA, LLCand The Chapel Weho LLC"
04/09/2020,03/29/2020,04/28/2020,Abercrombe & Fitch HCo.,Northridge,Los Angeles County,335.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,northridge,ABERCROMBE FITCH HCO,31.42857142852154,116,Abercrombie & Fitch ***(CANCELLED)
04/09/2020,03/29/2020,04/28/2020,Abercrombie  & Fitch - HCo.,San Diego,San Diego County,544.0,Closure Temporary,San Diego County,2020,closure temporary,3338330.0,san diego,ABERCROMBIE FITCH HCO,89.87845303862439,116,Abercrombie & Fitch ***(CANCELLED)
11/26/2019,01/31/2020,11/27/2019,Abercrombie & Fitch,Thousand Oaks,Ventura County,34.0,Closure Permanent,Ventura County,2019,closure permanent,846006.0,thousand oaks,ABERCROMBIE FITCH,91.90217391299353,116,Abercrombie & Fitch ***(CANCELLED)
12/11/2019,01/31/2020,12/12/2019,Abercrombie & Fitch ***(CANCELLED),Palo Alto,Santa Clara County,45.0,Closure Permanent,Santa Clara County,2019,closure permanent,1927852.0,palo alto,ABERCROMBIE FITCH CANCELLED,87.00564971746498,116,Abercrombie & Fitch ***(CANCELLED)
04/09/2020,03/29/2020,04/28/2020,Abercrombie & Fitch - HCo.,Visalia,Tulare County,58.0,Closure Temporary,Tulare County,2020,closure temporary,466195.0,visalia,ABERCROMBIE FITCH HCO,75.67105263152916,117,Abercrombie & Fitch - HCo.
11/19/2020,01/16/2021,12/24/2020,Abercrombie & Fitch Co,San Luis Obispo,San Luis Obispo County,40.0,Closure Permanent,San Luis Obispo County,2020,closure permanent,283111.0,san luis obispo,ABERCROMBIE FITCH,89.9888888888389,117,Abercrombie & Fitch - HCo.
12/19/2020,01/16/2021,12/24/2020,Abercrombie & Fitch Co.,Santa Rosa,Sonoma County,29.0,Closure Permanent,Sonoma County,2020,closure permanent,494336.0,santa rosa,ABERCROMBIE FITCH,99.99999999995,117,Abercrombie & Fitch - HCo.
04/09/2020,03/29/2020,04/28/2020,Abercrombie & Fitch HCo.,Santa Rosa,Sonoma County,98.0,Closure Temporary,Sonoma County,2020,closure temporary,494336.0,santa rosa,ABERCROMBIE FITCH HCO,92.36756756751764,117,Abercrombie & Fitch - HCo.
06/01/2020,06/05/2020,06/10/2020,Abercrombie & Fitch USC Village,Los Angeles,Los Angeles County,9.0,Closure Permanent,Los Angeles County,2020,closure permanent,10039107.0,los angeles,ABERCROMBIE FITCH USC VILLAGE,81.56097560970638,118,Abercrombie & Fitch USC Village
04/09/2020,03/29/2020,04/28/2020,Abercrombie & Fitch-HCo.,Ventura,Ventura County,49.0,Closure Temporary,Ventura County,2020,closure temporary,846006.0,ventura,ABERCROMBIE FITCHHCO,77.67948717943739,119,Abercrombie & Fitch-HCo.
09/25/2020,11/01/2020,09/28/2020,Ability First,Pasadena,Los Angeles County,89.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,pasadena,ABILITY FIRST,43.90909090904101,120,Ability First
04/27/2020,04/09/2020,05/02/2020,Able Services,Santa Clara,Santa Clara County,57.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,santa clara,ABLE SERVICES,45.99999999995,121,Able Services
03/24/2020,03/11/2020,04/03/2020,Academy of Art University,San Francisco,San Francisco County,132.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,ACADEMY ART UNIVERSITY,38.974358974309006,122,Academy of Art University
03/24/2020,03/11/2020,09/24/2020,Academy of Art University,San Francisco,San Francisco County,159.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,ACADEMY ART UNIVERSITY,99.99999999995,122,Academy of Art University
03/21/2020,03/30/2020,04/01/2020,Academy of Magical Arts,Los Angeles,Los Angeles County,190.0,Layoff Unknown at thistime,Los Angeles County,2020,layoff type uncategorized,10039107.0,los angeles,ACADEMY MAGICAL ARTS,63.46456692908389,123,Academy of Magical Arts
05/01/2020,03/27/2020,05/11/2020,AccQuest Hearing Aid Center,Carlsbad,San Diego County,2.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,carlsbad,ACCQUEST HEARING AID,37.333333333283555,124,AccQuest Hearing Aid Center
05/30/2019,08/31/2019,05/31/2019,Accell North America,Simi Valley,Ventura County,9.0,Closure Permanent,Ventura County,2019,closure permanent,846006.0,simi valley,ACCELL NORTH AMERICA,47.368421052581716,125,Accell North America
04/17/2020,04/17/2020,07/02/2020,"Accredited Debt Relief, Inc.",San Diego,San Diego County,320.0,Layoff Permanent,San Diego County,2020,layoff permanent,3338330.0,san diego,ACCREDITED DEBT RELIEF,41.20481927705879,126,"Accredited Debt Relief, Inc."
04/13/2020,04/11/2020,05/27/2020,"Accredited Debt Relief, Inc.",San Diego,San Diego County,263.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,ACCREDITED DEBT RELIEF,99.99999999995,126,"Accredited Debt Relief, Inc."
05/01/2020,03/27/2020,05/11/2020,AccuQuest Hearing Aid Center-A Hearing LifeCompany,Campbell,Santa Clara County,2.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,campbell,ACCUQUEST HEARING AID CENTERA HEARING LIFECOMPANY,40.44444444439451,127,AccuQuest Hearing Aid Center-A Hearing LifeCompany
05/01/2020,03/27/2020,05/11/2020,AccuQuest Hearing Aid Center-A HearingLifeComapny,Burbank,Los Angeles County,2.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,burbank,ACCUQUEST HEARING AID CENTERA HEARINGLIFECOMAPNY,96.49740932637488,127,AccuQuest Hearing Aid Center-A Hearing LifeCompany
05/01/2020,03/27/2020,05/12/2020,AccuQuest Hearing Aid Center-A HearingLifeCompany,Westlake Village,Ventura County,2.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,westlake village,ACCUQUEST HEARING AID CENTERA HEARINGLIFECOMPANY,97.99999999995,127,AccuQuest Hearing Aid Center-A Hearing LifeCompany
05/01/2020,03/27/2020,05/11/2020,AccuQuest Hearing Aide Center - A HearingLife Company,Arcadia,Los Angeles County,2.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,arcadia,ACCUQUEST HEARING AIDE HEARINGLIFE,87.26857142852157,127,AccuQuest Hearing Aid Center-A Hearing LifeCompany
10/01/2020,12/11/2020,11/09/2020,Ace Beverage LLC,Los Angeles,Los Angeles County,200.0,Closure Permanent,Los Angeles County,2020,closure permanent,10039107.0,los angeles,ACE BEVERAGE,43.494252873513226,128,Ace Beverage LLC
10/01/2020,12/01/2020,11/09/2020,Ace Beverage LLC,Los Angeles,Los Angeles County,200.0,Closure Permanent,Los Angeles County,2020,closure permanent,10039107.0,los angeles,ACE BEVERAGE,99.99999999995,128,Ace Beverage LLC
03/31/2020,03/18/2020,05/18/2020,"Ace Hotel Group LLC, - Ace Hotel DTLA",Los Angeles,Los Angeles County,247.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,ACE HOTEL ACE HOTEL DTLA,41.349397590311625,129,"Ace Hotel Group LLC, - Ace Hotel DTLA"
03/27/2020,03/18/2020,05/21/2020,Ace Hotel Palm Springs LLC,Palm Springs,Riverside County,204.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,palm springs,ACE HOTEL PALM SPRINGS,52.528301886742895,130,Ace Hotel Palm Springs LLC
03/28/2020,03/28/2020,04/11/2020,Acqua California Bisto,Rancho Mirage,Riverside County,181.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,rancho mirage,ACQUA CALIFORNIA BISTO,38.33766233761255,131,Acqua California Bisto
04/13/2020,04/11/2020,04/30/2020,Acrredited Debt Relief Inc.,San Diego,San Diego County,263.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,ACRREDITED DEBT RELIEF,32.558823529363885,132,Acrredited Debt Relief Inc.
04/03/2020,03/17/2020,07/21/2020,Active Acquisition Partners LLC dba Active Sports Clubs - Oakland City Center,Oakland,Alameda County,109.0,Layoff Temporary,Alameda County,2020,layoff temporary,1671329.0,oakland,ACTIVE ACQUISITION ACTIVE SPORTS CLUBS OAKLAND CITY,29.6999999999505,133,Active Acquisition Partners LLC dba Active Sports Clubs - Oakland City Center
03/30/2020,03/17/2020,04/11/2020,Active Acquisition Partners LLC dba ActiveSports Clubs - Oakland City Center,Oakland,Alameda County,98.0,Layoff Temporary,Alameda County,2020,layoff temporary,1671329.0,oakland,ACTIVE ACQUISITION ACTIVESPORTS CLUBS OAKLAND CITY,92.61290322575667,133,Active Acquisition Partners LLC dba Active Sports Clubs - Oakland City Center
06/05/2020,05/27/2020,09/24/2020,Active Acquisition Partners dba Active Sports Clubs,Oakland,Alameda County,85.0,Layoff Permanent,Alameda County,2020,layoff permanent,1671329.0,oakland,ACTIVE ACQUISITION ACTIVE SPORTS CLUBS,82.63473053887267,134,Active Acquisition Partners dba Active Sports Clubs
06/23/2020,03/17/2020,04/11/2020,Active Wellness LLC - Synergy Health ClubNapa,Napa,Napa County,66.0,Layoff Temporary,Napa County,2020,layoff temporary,137744.0,napa,ACTIVE WELLNESS SYNERGY HEALTH CLUBNAPA,40.44444444439451,135,Active Wellness LLC - Synergy Health ClubPetaluma
06/23/2020,03/17/2020,04/11/2020,Active Wellness LLC - Synergy Health ClubPetaluma,Petaluma,Sonoma County,142.0,Layoff Temporary,Sonoma County,2020,layoff temporary,494336.0,petaluma,ACTIVE WELLNESS SYNERGY HEALTH CLUBPETALUMA,91.47540983601559,135,Active Wellness LLC - Synergy Health ClubPetaluma
